"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"447",1,5.27354126772659,2.17666389902929,2.17666389902929,3.3682578019038,4.27199038727948,4.27199038727948,2.17666389902929,2.17666389902929,3.3682578019038,1,2.17666389902929,3.3682578019038,4.27199038727948,1,4.27199038727948,4.27199038727948,2.17666389902929,2.17666389902929,1,3.3682578019038
"448",2.17666389902929,5.27354126772659,1,2.17666389902929,1,1,5.27354126772659,2.17666389902929,3.3682578019038,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929,3.3682578019038,3.3682578019038,2.17666389902929,1,2.17666389902929,2.17666389902929,1
"449",3.3682578019038,4.27199038727948,1,2.17666389902929,1,1,2.17666389902929,1,1,2.17666389902929,1,1,2.17666389902929,1,3.3682578019038,1,1,1,1,1,1
"450",4.27199038727948,6,1,6,2.17666389902929,5.27354126772659,2.17666389902929,2.17666389902929,1,5.27354126772659,2.17666389902929,1,6,1,6,2.17666389902929,5.27354126772659,1,2.17666389902929,1,5.27354126772659
"451",3.3682578019038,5.27354126772659,2.17666389902929,1,3.3682578019038,4.27199038727948,1,3.3682578019038,2.17666389902929,2.17666389902929,1,2.17666389902929,3.3682578019038,3.3682578019038,3.3682578019038,1,2.17666389902929,2.17666389902929,2.17666389902929,4.27199038727948,2.17666389902929
"452",1,4.27199038727948,2.17666389902929,1,4.27199038727948,1,6,2.17666389902929,2.17666389902929,1,2.17666389902929,1,3.3682578019038,4.27199038727948,2.17666389902929,5.27354126772659,4.27199038727948,2.17666389902929,1,6,2.17666389902929
"453",3.3682578019038,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929,3.3682578019038,1,2.17666389902929,2.17666389902929,2.17666389902929,4.27199038727948,2.17666389902929,4.27199038727948,2.17666389902929,3.3682578019038,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929
"454",1,5.27354126772659,1,5.27354126772659,5.27354126772659,2.17666389902929,6,1,5.27354126772659,5.27354126772659,1,1,5.27354126772659,5.27354126772659,5.27354126772659,6,6,1,1,5.27354126772659,1
"455",1,2.17666389902929,2.17666389902929,5.27354126772659,2.17666389902929,5.27354126772659,5.27354126772659,5.27354126772659,2.17666389902929,5.27354126772659,2.17666389902929,2.17666389902929,5.27354126772659,2.17666389902929,5.27354126772659,2.17666389902929,5.27354126772659,5.27354126772659,5.27354126772659,5.27354126772659,2.17666389902929
"456",2.17666389902929,3.3682578019038,2.17666389902929,3.3682578019038,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929,5.27354126772659,3.3682578019038,2.17666389902929,2.17666389902929,2.17666389902929,3.3682578019038,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929,3.3682578019038
"457",2.17666389902929,6,1,6,2.17666389902929,3.3682578019038,2.17666389902929,4.27199038727948,1,5.27354126772659,1,1,5.27354126772659,1,5.27354126772659,2.17666389902929,5.27354126772659,1,2.17666389902929,1,6
"458",2.17666389902929,5.27354126772659,3.3682578019038,5.27354126772659,5.27354126772659,3.3682578019038,2.17666389902929,2.17666389902929,3.3682578019038,2.17666389902929,1,1,3.3682578019038,3.3682578019038,3.3682578019038,3.3682578019038,1,2.17666389902929,5.27354126772659,5.27354126772659,2.17666389902929
"459",4.27199038727948,5.27354126772659,2.17666389902929,2.17666389902929,4.27199038727948,2.17666389902929,5.27354126772659,3.3682578019038,3.3682578019038,3.3682578019038,2.17666389902929,1,3.3682578019038,4.27199038727948,4.27199038727948,2.17666389902929,4.27199038727948,1,3.3682578019038,4.27199038727948,2.17666389902929
"460",1,5.27354126772659,4.27199038727948,4.27199038727948,2.17666389902929,2.17666389902929,5.27354126772659,2.17666389902929,3.3682578019038,6,3.3682578019038,1,5.27354126772659,2.17666389902929,5.27354126772659,2.17666389902929,4.27199038727948,2.17666389902929,2.17666389902929,2.17666389902929,3.3682578019038
"461",4.27199038727948,5.27354126772659,2.17666389902929,5.27354126772659,4.27199038727948,3.3682578019038,4.27199038727948,2.17666389902929,2.17666389902929,4.27199038727948,3.3682578019038,2.17666389902929,5.27354126772659,2.17666389902929,4.27199038727948,3.3682578019038,3.3682578019038,2.17666389902929,1,2.17666389902929,3.3682578019038
"462",6,6,6,6,2.17666389902929,5.27354126772659,5.27354126772659,2.17666389902929,5.27354126772659,5.27354126772659,3.3682578019038,2.17666389902929,5.27354126772659,2.17666389902929,5.27354126772659,2.17666389902929,5.27354126772659,1,1,6,6
"463",2.17666389902929,5.27354126772659,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929,5.27354126772659,2.17666389902929,3.3682578019038,2.17666389902929,1,2.17666389902929,2.17666389902929,5.27354126772659,3.3682578019038,4.27199038727948,4.27199038727948,2.17666389902929,2.17666389902929,4.27199038727948,3.3682578019038
"464",4.27199038727948,6,4.27199038727948,3.3682578019038,1,3.3682578019038,2.17666389902929,1,3.3682578019038,3.3682578019038,1,1,2.17666389902929,2.17666389902929,3.3682578019038,2.17666389902929,4.27199038727948,2.17666389902929,4.27199038727948,4.27199038727948,4.27199038727948
"465",3.3682578019038,6,1,4.27199038727948,6,3.3682578019038,6,1,1,5.27354126772659,2.17666389902929,2.17666389902929,4.27199038727948,3.3682578019038,4.27199038727948,5.27354126772659,4.27199038727948,1,1,2.17666389902929,5.27354126772659
"466",1,6,4.27199038727948,6,6,1,6,3.3682578019038,2.17666389902929,6,1,1,6,3.3682578019038,2.17666389902929,6,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929,3.3682578019038
"467",4.27199038727948,6,1,5.27354126772659,5.27354126772659,2.17666389902929,1,1,4.27199038727948,1,1,1,5.27354126772659,2.17666389902929,6,5.27354126772659,1,1,1,5.27354126772659,3.3682578019038
"468",3.3682578019038,5.27354126772659,3.3682578019038,3.3682578019038,3.3682578019038,1,3.3682578019038,4.27199038727948,3.3682578019038,3.3682578019038,3.3682578019038,2.17666389902929,4.27199038727948,2.17666389902929,4.27199038727948,3.3682578019038,3.3682578019038,4.27199038727948,2.17666389902929,4.27199038727948,3.3682578019038
"469",3.3682578019038,5.27354126772659,1,4.27199038727948,5.27354126772659,4.27199038727948,3.3682578019038,4.27199038727948,4.27199038727948,5.27354126772659,2.17666389902929,3.3682578019038,4.27199038727948,2.17666389902929,3.3682578019038,2.17666389902929,5.27354126772659,2.17666389902929,2.17666389902929,6,4.27199038727948
"470",1,5.27354126772659,2.17666389902929,3.3682578019038,2.17666389902929,4.27199038727948,2.17666389902929,2.17666389902929,2.17666389902929,4.27199038727948,1,3.3682578019038,5.27354126772659,2.17666389902929,5.27354126772659,2.17666389902929,3.3682578019038,2.17666389902929,3.3682578019038,4.27199038727948,5.27354126772659
"471",2.17666389902929,4.27199038727948,3.3682578019038,3.3682578019038,1,2.17666389902929,5.27354126772659,2.17666389902929,4.27199038727948,4.27199038727948,1,1,3.3682578019038,3.3682578019038,1,4.27199038727948,5.27354126772659,2.17666389902929,4.27199038727948,5.27354126772659,2.17666389902929
"472",2.17666389902929,3.3682578019038,2.17666389902929,2.17666389902929,3.3682578019038,3.3682578019038,4.27199038727948,3.3682578019038,2.17666389902929,3.3682578019038,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929,3.3682578019038,4.27199038727948,3.3682578019038,2.17666389902929,2.17666389902929,4.27199038727948,3.3682578019038
"473",4.27199038727948,5.27354126772659,4.27199038727948,5.27354126772659,1,3.3682578019038,2.17666389902929,2.17666389902929,2.17666389902929,3.3682578019038,3.3682578019038,2.17666389902929,4.27199038727948,3.3682578019038,5.27354126772659,2.17666389902929,5.27354126772659,2.17666389902929,3.3682578019038,3.3682578019038,2.17666389902929
"474",3.3682578019038,5.27354126772659,2.17666389902929,2.17666389902929,2.17666389902929,3.3682578019038,4.27199038727948,2.17666389902929,4.27199038727948,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929,5.27354126772659,5.27354126772659,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929
"475",2.17666389902929,2.17666389902929,4.27199038727948,2.17666389902929,2.17666389902929,1,1,2.17666389902929,2.17666389902929,3.3682578019038,2.17666389902929,1,2.17666389902929,2.17666389902929,2.17666389902929,1,3.3682578019038,1,1,2.17666389902929,2.17666389902929
"476",1,5.27354126772659,1,1,1,1,5.27354126772659,1,1,1,1,1,5.27354126772659,1,4.27199038727948,2.17666389902929,1,1,1,4.27199038727948,2.17666389902929
"477",2.17666389902929,5.27354126772659,2.17666389902929,3.3682578019038,5.27354126772659,4.27199038727948,6,2.17666389902929,3.3682578019038,5.27354126772659,2.17666389902929,2.17666389902929,5.27354126772659,4.27199038727948,5.27354126772659,5.27354126772659,2.17666389902929,2.17666389902929,2.17666389902929,5.27354126772659,4.27199038727948
"478",2.17666389902929,5.27354126772659,3.3682578019038,4.27199038727948,2.17666389902929,2.17666389902929,4.27199038727948,2.17666389902929,3.3682578019038,4.27199038727948,4.27199038727948,2.17666389902929,4.27199038727948,4.27199038727948,5.27354126772659,4.27199038727948,4.27199038727948,2.17666389902929,2.17666389902929,4.27199038727948,4.27199038727948
"479",1,5.27354126772659,3.3682578019038,5.27354126772659,4.27199038727948,5.27354126772659,5.27354126772659,3.3682578019038,4.27199038727948,5.27354126772659,3.3682578019038,4.27199038727948,4.27199038727948,3.3682578019038,4.27199038727948,4.27199038727948,5.27354126772659,4.27199038727948,3.3682578019038,4.27199038727948,4.27199038727948
"480",3.3682578019038,4.27199038727948,1,3.3682578019038,2.17666389902929,4.27199038727948,3.3682578019038,1,2.17666389902929,2.17666389902929,3.3682578019038,2.17666389902929,3.3682578019038,1,4.27199038727948,3.3682578019038,4.27199038727948,1,2.17666389902929,4.27199038727948,2.17666389902929
"481",3.3682578019038,3.3682578019038,3.3682578019038,3.3682578019038,3.3682578019038,2.17666389902929,4.27199038727948,3.3682578019038,3.3682578019038,3.3682578019038,2.17666389902929,2.17666389902929,2.17666389902929,3.3682578019038,3.3682578019038,3.3682578019038,2.17666389902929,3.3682578019038,2.17666389902929,2.17666389902929,3.3682578019038
"482",4.27199038727948,5.27354126772659,2.17666389902929,2.17666389902929,1,3.3682578019038,5.27354126772659,1,2.17666389902929,5.27354126772659,2.17666389902929,2.17666389902929,3.3682578019038,3.3682578019038,2.17666389902929,2.17666389902929,5.27354126772659,2.17666389902929,3.3682578019038,5.27354126772659,3.3682578019038
"483",1,6,1,1,1,1,1,1,1,6,1,1,2.17666389902929,1,5.27354126772659,1,1,1,6,6,5.27354126772659
"484",2.17666389902929,3.3682578019038,2.17666389902929,2.17666389902929,2.17666389902929,4.27199038727948,1,4.27199038727948,2.17666389902929,5.27354126772659,1,1,4.27199038727948,1,5.27354126772659,1,2.17666389902929,2.17666389902929,2.17666389902929,1,4.27199038727948
"485",4.27199038727948,5.27354126772659,3.3682578019038,4.27199038727948,2.17666389902929,4.27199038727948,5.27354126772659,2.17666389902929,3.3682578019038,3.3682578019038,2.17666389902929,3.3682578019038,4.27199038727948,2.17666389902929,5.27354126772659,1,5.27354126772659,2.17666389902929,3.3682578019038,4.27199038727948,2.17666389902929
"486",2.17666389902929,5.27354126772659,1,2.17666389902929,3.3682578019038,1,3.3682578019038,2.17666389902929,1,4.27199038727948,6,2.17666389902929,3.3682578019038,2.17666389902929,3.3682578019038,1,4.27199038727948,1,2.17666389902929,5.27354126772659,3.3682578019038
"487",2.17666389902929,5.27354126772659,3.3682578019038,3.3682578019038,1,3.3682578019038,2.17666389902929,3.3682578019038,2.17666389902929,5.27354126772659,2.17666389902929,3.3682578019038,3.3682578019038,2.17666389902929,4.27199038727948,2.17666389902929,2.17666389902929,2.17666389902929,3.3682578019038,2.17666389902929,5.27354126772659
"488",5.27354126772659,5.27354126772659,2.17666389902929,3.3682578019038,2.17666389902929,5.27354126772659,2.17666389902929,4.27199038727948,2.17666389902929,5.27354126772659,2.17666389902929,3.3682578019038,5.27354126772659,4.27199038727948,6,1,3.3682578019038,2.17666389902929,3.3682578019038,3.3682578019038,5.27354126772659
"489",2.17666389902929,6,4.27199038727948,6,3.3682578019038,3.3682578019038,5.27354126772659,4.27199038727948,3.3682578019038,3.3682578019038,2.17666389902929,1,5.27354126772659,4.27199038727948,5.27354126772659,4.27199038727948,5.27354126772659,1,3.3682578019038,1,3.3682578019038
"490",3.3682578019038,5.27354126772659,1,2.17666389902929,6,3.3682578019038,5.27354126772659,1,3.3682578019038,4.27199038727948,1,1,1,1,1,5.27354126772659,5.27354126772659,2.17666389902929,1,6,5.27354126772659
"491",5.27354126772659,5.27354126772659,1,5.27354126772659,2.17666389902929,5.27354126772659,3.3682578019038,2.17666389902929,5.27354126772659,1,3.3682578019038,1,5.27354126772659,2.17666389902929,6,2.17666389902929,1,1,3.3682578019038,2.17666389902929,1
"492",5.27354126772659,5.27354126772659,1,5.27354126772659,4.27199038727948,4.27199038727948,2.17666389902929,1,2.17666389902929,4.27199038727948,4.27199038727948,3.3682578019038,4.27199038727948,2.17666389902929,3.3682578019038,3.3682578019038,4.27199038727948,1,1,2.17666389902929,3.3682578019038
"493",2.17666389902929,4.27199038727948,3.3682578019038,5.27354126772659,2.17666389902929,4.27199038727948,2.17666389902929,1,2.17666389902929,5.27354126772659,2.17666389902929,3.3682578019038,4.27199038727948,1,5.27354126772659,3.3682578019038,4.27199038727948,2.17666389902929,1,1,4.27199038727948
"494",4.27199038727948,4.27199038727948,2.17666389902929,3.3682578019038,5.27354126772659,4.27199038727948,4.27199038727948,2.17666389902929,2.17666389902929,5.27354126772659,1,2.17666389902929,4.27199038727948,3.3682578019038,3.3682578019038,3.3682578019038,2.17666389902929,3.3682578019038,3.3682578019038,6,2.17666389902929
"495",4.27199038727948,6,5.27354126772659,3.3682578019038,2.17666389902929,5.27354126772659,4.27199038727948,3.3682578019038,3.3682578019038,6,1,3.3682578019038,6,3.3682578019038,6,2.17666389902929,4.27199038727948,4.27199038727948,1,2.17666389902929,6
"496",1,5.27354126772659,1,3.3682578019038,4.27199038727948,2.17666389902929,3.3682578019038,4.27199038727948,5.27354126772659,3.3682578019038,1,1,1,3.3682578019038,4.27199038727948,2.17666389902929,3.3682578019038,2.17666389902929,2.17666389902929,5.27354126772659,2.17666389902929
"497",1,5.27354126772659,1,3.3682578019038,3.3682578019038,2.17666389902929,2.17666389902929,1,3.3682578019038,4.27199038727948,2.17666389902929,1,4.27199038727948,2.17666389902929,3.3682578019038,1,3.3682578019038,1,2.17666389902929,3.3682578019038,3.3682578019038
"498",1,6,1,5.27354126772659,3.3682578019038,2.17666389902929,3.3682578019038,2.17666389902929,4.27199038727948,4.27199038727948,1,2.17666389902929,5.27354126772659,3.3682578019038,3.3682578019038,3.3682578019038,4.27199038727948,2.17666389902929,2.17666389902929,3.3682578019038,4.27199038727948
"499",4.27199038727948,4.27199038727948,3.3682578019038,4.27199038727948,3.3682578019038,4.27199038727948,3.3682578019038,4.27199038727948,3.3682578019038,4.27199038727948,4.27199038727948,2.17666389902929,4.27199038727948,4.27199038727948,4.27199038727948,3.3682578019038,4.27199038727948,2.17666389902929,2.17666389902929,4.27199038727948,4.27199038727948
"500",2.17666389902929,5.27354126772659,4.27199038727948,3.3682578019038,4.27199038727948,5.27354126772659,6,4.27199038727948,1,5.27354126772659,4.27199038727948,2.17666389902929,4.27199038727948,2.17666389902929,3.3682578019038,2.17666389902929,2.17666389902929,1,3.3682578019038,2.17666389902929,2.17666389902929
"501",3.3682578019038,5.27354126772659,2.17666389902929,4.27199038727948,3.3682578019038,4.27199038727948,5.27354126772659,4.27199038727948,2.17666389902929,3.3682578019038,2.17666389902929,2.17666389902929,5.27354126772659,3.3682578019038,4.27199038727948,4.27199038727948,4.27199038727948,2.17666389902929,2.17666389902929,3.3682578019038,2.17666389902929
"502",1,1,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929,5.27354126772659,2.17666389902929,5.27354126772659,2.17666389902929,2.17666389902929,5.27354126772659,2.17666389902929,2.17666389902929,3.3682578019038,5.27354126772659,2.17666389902929,2.17666389902929,4.27199038727948,4.27199038727948,2.17666389902929
"503",1,6,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929,3.3682578019038,2.17666389902929,2.17666389902929,5.27354126772659,2.17666389902929,2.17666389902929,3.3682578019038,2.17666389902929,2.17666389902929,5.27354126772659,2.17666389902929,1,1,4.27199038727948,2.17666389902929
"504",1,6,1,6,1,5.27354126772659,4.27199038727948,1,1,6,4.27199038727948,2.17666389902929,6,5.27354126772659,6,2.17666389902929,6,1,1,4.27199038727948,4.27199038727948
"505",3.3682578019038,1,4.27199038727948,5.27354126772659,5.27354126772659,6,6,6,6,1,3.3682578019038,1,6,1,1,6,6,6,1,3.3682578019038,1
"506",2.17666389902929,1,1,1,1,2.17666389902929,3.3682578019038,2.17666389902929,3.3682578019038,2.17666389902929,1,2.17666389902929,1,1,2.17666389902929,2.17666389902929,3.3682578019038,2.17666389902929,2.17666389902929,3.3682578019038,2.17666389902929
"507",1,2.17666389902929,1,2.17666389902929,2.17666389902929,2.17666389902929,1,1,2.17666389902929,2.17666389902929,2.17666389902929,1,3.3682578019038,1,4.27199038727948,1,1,1,1,4.27199038727948,2.17666389902929
"508",3.3682578019038,5.27354126772659,4.27199038727948,2.17666389902929,2.17666389902929,1,1,2.17666389902929,1,3.3682578019038,3.3682578019038,2.17666389902929,2.17666389902929,2.17666389902929,4.27199038727948,6,2.17666389902929,3.3682578019038,3.3682578019038,3.3682578019038,3.3682578019038
"509",1,5.27354126772659,1,2.17666389902929,1,1,3.3682578019038,2.17666389902929,5.27354126772659,2.17666389902929,1,2.17666389902929,5.27354126772659,2.17666389902929,3.3682578019038,2.17666389902929,3.3682578019038,1,2.17666389902929,1,1
"510",1,5.27354126772659,2.17666389902929,2.17666389902929,2.17666389902929,5.27354126772659,5.27354126772659,1,2.17666389902929,2.17666389902929,2.17666389902929,1,5.27354126772659,1,5.27354126772659,2.17666389902929,4.27199038727948,1,1,5.27354126772659,2.17666389902929
"511",1,5.27354126772659,1,3.3682578019038,1,5.27354126772659,5.27354126772659,1,1,5.27354126772659,1,1,5.27354126772659,1,1,1,5.27354126772659,1,1,5.27354126772659,5.27354126772659
"512",1,5.27354126772659,1,2.17666389902929,1,1,3.3682578019038,2.17666389902929,2.17666389902929,3.3682578019038,2.17666389902929,2.17666389902929,4.27199038727948,1,3.3682578019038,2.17666389902929,3.3682578019038,1,1,3.3682578019038,2.17666389902929
"513",3.3682578019038,5.27354126772659,1,2.17666389902929,3.3682578019038,3.3682578019038,4.27199038727948,1,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929,3.3682578019038,3.3682578019038,4.27199038727948,2.17666389902929,4.27199038727948,5.27354126772659,1,3.3682578019038,2.17666389902929
"514",2.17666389902929,5.27354126772659,1,2.17666389902929,2.17666389902929,5.27354126772659,4.27199038727948,1,2.17666389902929,5.27354126772659,1,1,4.27199038727948,2.17666389902929,5.27354126772659,4.27199038727948,5.27354126772659,3.3682578019038,1,5.27354126772659,3.3682578019038
"515",2.17666389902929,5.27354126772659,1,4.27199038727948,1,4.27199038727948,1,1,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929,4.27199038727948,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929,4.27199038727948
"516",2.17666389902929,3.3682578019038,5.27354126772659,2.17666389902929,2.17666389902929,2.17666389902929,3.3682578019038,2.17666389902929,2.17666389902929,2.17666389902929,1,1,2.17666389902929,2.17666389902929,5.27354126772659,2.17666389902929,2.17666389902929,1,2.17666389902929,2.17666389902929,2.17666389902929
"517",1,4.27199038727948,1,2.17666389902929,1,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929,1,2.17666389902929,2.17666389902929,5.27354126772659,2.17666389902929,3.3682578019038,1,2.17666389902929,2.17666389902929,2.17666389902929
"518",1,2.17666389902929,3.3682578019038,3.3682578019038,4.27199038727948,2.17666389902929,1,2.17666389902929,2.17666389902929,2.17666389902929,5.27354126772659,4.27199038727948,3.3682578019038,4.27199038727948,2.17666389902929,2.17666389902929,3.3682578019038,4.27199038727948,5.27354126772659,1,2.17666389902929
"519",6,5.27354126772659,5.27354126772659,5.27354126772659,5.27354126772659,4.27199038727948,4.27199038727948,4.27199038727948,4.27199038727948,5.27354126772659,4.27199038727948,4.27199038727948,5.27354126772659,5.27354126772659,5.27354126772659,5.27354126772659,5.27354126772659,5.27354126772659,2.17666389902929,2.17666389902929,3.3682578019038
"520",3.3682578019038,5.27354126772659,2.17666389902929,4.27199038727948,5.27354126772659,4.27199038727948,5.27354126772659,1,3.3682578019038,3.3682578019038,2.17666389902929,1,3.3682578019038,1,4.27199038727948,3.3682578019038,5.27354126772659,1,2.17666389902929,5.27354126772659,4.27199038727948
"521",2.17666389902929,5.27354126772659,2.17666389902929,3.3682578019038,2.17666389902929,5.27354126772659,5.27354126772659,2.17666389902929,2.17666389902929,1,1,2.17666389902929,5.27354126772659,2.17666389902929,6,2.17666389902929,5.27354126772659,2.17666389902929,1,5.27354126772659,1
"522",3.3682578019038,3.3682578019038,2.17666389902929,3.3682578019038,2.17666389902929,3.3682578019038,3.3682578019038,2.17666389902929,3.3682578019038,4.27199038727948,2.17666389902929,2.17666389902929,3.3682578019038,2.17666389902929,3.3682578019038,3.3682578019038,2.17666389902929,3.3682578019038,3.3682578019038,4.27199038727948,4.27199038727948
"523",2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929,3.3682578019038,2.17666389902929,2.17666389902929,2.17666389902929,4.27199038727948,2.17666389902929,1,2.17666389902929,2.17666389902929,4.27199038727948,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929,1
"524",5.27354126772659,6,3.3682578019038,3.3682578019038,4.27199038727948,5.27354126772659,5.27354126772659,1,4.27199038727948,5.27354126772659,5.27354126772659,1,6,5.27354126772659,5.27354126772659,6,5.27354126772659,2.17666389902929,1,5.27354126772659,4.27199038727948
"525",1,5.27354126772659,2.17666389902929,5.27354126772659,2.17666389902929,3.3682578019038,3.3682578019038,3.3682578019038,3.3682578019038,3.3682578019038,2.17666389902929,2.17666389902929,3.3682578019038,1,3.3682578019038,2.17666389902929,2.17666389902929,1,3.3682578019038,1,2.17666389902929
"526",1,6,2.17666389902929,1,4.27199038727948,1,6,2.17666389902929,2.17666389902929,4.27199038727948,2.17666389902929,1,4.27199038727948,3.3682578019038,5.27354126772659,4.27199038727948,5.27354126772659,3.3682578019038,1,2.17666389902929,2.17666389902929
"527",5.27354126772659,5.27354126772659,1,4.27199038727948,1,2.17666389902929,5.27354126772659,3.3682578019038,2.17666389902929,4.27199038727948,1,2.17666389902929,3.3682578019038,2.17666389902929,6,1,3.3682578019038,1,1,1,4.27199038727948
"528",3.3682578019038,5.27354126772659,1,6,5.27354126772659,3.3682578019038,3.3682578019038,2.17666389902929,1,5.27354126772659,1,2.17666389902929,5.27354126772659,5.27354126772659,5.27354126772659,2.17666389902929,5.27354126772659,3.3682578019038,1,4.27199038727948,5.27354126772659
"529",2.17666389902929,5.27354126772659,5.27354126772659,5.27354126772659,3.3682578019038,5.27354126772659,3.3682578019038,2.17666389902929,3.3682578019038,5.27354126772659,5.27354126772659,3.3682578019038,5.27354126772659,4.27199038727948,5.27354126772659,3.3682578019038,5.27354126772659,3.3682578019038,1,5.27354126772659,5.27354126772659
"530",5.27354126772659,6,2.17666389902929,5.27354126772659,3.3682578019038,5.27354126772659,4.27199038727948,3.3682578019038,2.17666389902929,6,5.27354126772659,1,6,4.27199038727948,6,1,5.27354126772659,1,4.27199038727948,2.17666389902929,5.27354126772659
"531",2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929,4.27199038727948,2.17666389902929,5.27354126772659,5.27354126772659,2.17666389902929,5.27354126772659,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929,5.27354126772659,2.17666389902929,5.27354126772659,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929
"532",3.3682578019038,4.27199038727948,3.3682578019038,5.27354126772659,2.17666389902929,3.3682578019038,1,2.17666389902929,1,5.27354126772659,1,4.27199038727948,5.27354126772659,1,6,1,5.27354126772659,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929
"533",4.27199038727948,3.3682578019038,3.3682578019038,4.27199038727948,2.17666389902929,3.3682578019038,4.27199038727948,2.17666389902929,2.17666389902929,3.3682578019038,2.17666389902929,3.3682578019038,5.27354126772659,2.17666389902929,4.27199038727948,2.17666389902929,5.27354126772659,2.17666389902929,2.17666389902929,3.3682578019038,3.3682578019038
"534",3.3682578019038,4.27199038727948,2.17666389902929,3.3682578019038,2.17666389902929,2.17666389902929,4.27199038727948,3.3682578019038,2.17666389902929,3.3682578019038,3.3682578019038,2.17666389902929,3.3682578019038,2.17666389902929,4.27199038727948,2.17666389902929,3.3682578019038,2.17666389902929,2.17666389902929,4.27199038727948,3.3682578019038
"535",4.27199038727948,5.27354126772659,2.17666389902929,4.27199038727948,3.3682578019038,5.27354126772659,2.17666389902929,1,5.27354126772659,2.17666389902929,1,2.17666389902929,2.17666389902929,2.17666389902929,4.27199038727948,2.17666389902929,5.27354126772659,1,2.17666389902929,3.3682578019038,3.3682578019038
"536",3.3682578019038,4.27199038727948,4.27199038727948,4.27199038727948,3.3682578019038,3.3682578019038,5.27354126772659,3.3682578019038,2.17666389902929,2.17666389902929,2.17666389902929,2.17666389902929,4.27199038727948,2.17666389902929,3.3682578019038,3.3682578019038,4.27199038727948,1,1,5.27354126772659,1
"537",3.3682578019038,6,2.17666389902929,6,3.3682578019038,3.3682578019038,2.17666389902929,2.17666389902929,2.17666389902929,4.27199038727948,2.17666389902929,1,5.27354126772659,1,1,1,3.3682578019038,1,1,1,2.17666389902929
"538",3.3682578019038,4.27199038727948,1,2.17666389902929,1,2.17666389902929,4.27199038727948,2.17666389902929,2.17666389902929,3.3682578019038,1,1,3.3682578019038,2.17666389902929,3.3682578019038,2.17666389902929,4.27199038727948,1,3.3682578019038,4.27199038727948,2.17666389902929
"539",2.17666389902929,5.27354126772659,2.17666389902929,4.27199038727948,4.27199038727948,5.27354126772659,3.3682578019038,2.17666389902929,3.3682578019038,5.27354126772659,3.3682578019038,2.17666389902929,5.27354126772659,2.17666389902929,5.27354126772659,2.17666389902929,5.27354126772659,2.17666389902929,2.17666389902929,2.17666389902929,4.27199038727948
"540",2.17666389902929,1,2.17666389902929,5.27354126772659,2.17666389902929,3.3682578019038,3.3682578019038,3.3682578019038,2.17666389902929,4.27199038727948,2.17666389902929,3.3682578019038,3.3682578019038,3.3682578019038,5.27354126772659,2.17666389902929,4.27199038727948,2.17666389902929,3.3682578019038,3.3682578019038,3.3682578019038
"541",1,5.27354126772659,1,3.3682578019038,1,1,2.17666389902929,1,3.3682578019038,1,1,1,3.3682578019038,1,1,2.17666389902929,4.27199038727948,2.17666389902929,2.17666389902929,5.27354126772659,1
"542",2.17666389902929,6,1,6,1,6,3.3682578019038,2.17666389902929,1,5.27354126772659,1,1,6,1,6,2.17666389902929,3.3682578019038,1,2.17666389902929,2.17666389902929,3.3682578019038
"543",1,4.27199038727948,1,1,1,1,5.27354126772659,1,1,1,1,1,1,1,2.17666389902929,1,1,1,1,1,1
"544",4.27199038727948,4.27199038727948,3.3682578019038,2.17666389902929,2.17666389902929,4.27199038727948,3.3682578019038,2.17666389902929,3.3682578019038,5.27354126772659,3.3682578019038,2.17666389902929,2.17666389902929,2.17666389902929,4.27199038727948,2.17666389902929,5.27354126772659,2.17666389902929,3.3682578019038,5.27354126772659,3.3682578019038
