sigma,sigma_std,synthetic_k,a_param,b_param,AA_type,analysis_k,rep,loss,NMI,MCC,BDM,Est. sigma
-1.51,0,5,2,10,OAA_hotstart,5,1,302521.75,0.308334436033424,0.939510472836378,0.096938146731757,0.084911436
-1.51,0,5,2,10,OAA_hotstart,5,2,302521.75,0.308334436033424,0.939510472836378,0.096938146731757,0.084911436
-1.51,0,5,2,10,OAA_hotstart,5,3,302521.75,0.308334436033424,0.939510472836378,0.096938146731757,0.084911436
-1.51,0,5,2,10,OAA_hotstart,5,4,301894.97,0.346347831760728,0.908125660711004,0.024508300017276,0.0864581
-1.51,0,5,2,10,OAA_hotstart,5,5,301894.97,0.346347831760728,0.908125660711004,0.024508300017276,0.0864581
-1.51,0,5,2,10,OAA_hotstart,5,6,301894.97,0.346347831760728,0.908125660711004,0.024508300017276,0.0864581
-1.51,0,5,2,10,OAA_hotstart,5,7,301894.97,0.346347831760728,0.908125660711004,0.024508300017276,0.0864581
-1.51,0,5,2,10,OAA_hotstart,5,8,301894.97,0.346347831760728,0.908125660711004,0.024508300017276,0.0864581
-1.51,0,5,2,10,OAA_hotstart,5,9,301894.97,0.346347831760728,0.908125660711004,0.024508300017276,0.0864581
-1.51,0,5,2,10,OAA_alternating,5,0,301894.97,0.346347831760728,0.908125660711004,0.024508300017276,0.0864581
-1.51,0,5,2,10,OAA_alternating,5,1,301894.97,0.346347831760728,0.908125660711004,0.024508300017276,0.0864581
-1.51,0,5,2,10,OAA_alternating,5,2,301894.97,0.346347831760728,0.908125660711004,0.024508300017276,0.0864581
-1.51,0,5,2,10,OAA_alternating,5,3,301894.97,0.346347831760728,0.908125660711004,0.024508300017276,0.0864581
-1.51,0,5,2,10,OAA_alternating,5,4,301894.97,0.346347831760728,0.908125660711004,0.024508300017276,0.0864581
-1.51,0,5,2,10,OAA_alternating,5,5,301894.97,0.346347831760728,0.908125660711004,0.024508300017276,0.0864581
-1.51,0,5,2,10,OAA_alternating,5,6,301894.97,0.346347831760728,0.908125660711004,0.024508300017276,0.0864581
-1.51,0,5,2,10,OAA_alternating,5,7,301894.97,0.346347831760728,0.908125660711004,0.024508300017276,0.0864581
-1.51,0,5,2,10,OAA_alternating,5,8,301894.97,0.346347831760728,0.908125660711004,0.024508300017276,0.0864581
-1.51,0,5,2,10,OAA_alternating,5,9,301894.97,0.346347831760728,0.908125660711004,0.024508300017276,0.0864581
-1.51,0,5,2,10,OAA_betareg,5,0,301607.53,0.33870131162156,0.909607454832132,0.014390891424567,0.10207253
-1.51,0,5,2,10,OAA_betareg,5,1,301607.53,0.33870131162156,0.909607454832132,0.014390891424567,0.10207253
-1.51,0,5,2,10,OAA_betareg,5,2,301553.3,0.34283686651476,0.863513805203702,0.027934040291582,0.102913804
-1.51,0,5,2,10,OAA_betareg,5,3,301094.9,0.346993185830242,0.951359554717841,0.01941063828773,0.08520614
-1.51,0,5,2,10,OAA_betareg,5,4,300970.7,0.349779769318306,0.956905868678503,0.022001551095555,0.087098815
-1.51,0,5,2,10,OAA_betareg,5,5,300970.7,0.349779769318306,0.956905868678503,0.022001551095555,0.087098815
-1.51,0,5,2,10,OAA_betareg,5,6,300923.47,0.342713341853907,0.881399638009056,0.021723405574804,0.08546751
-1.51,0,5,2,10,OAA_betareg,5,7,300637.2,0.352939612695333,0.959943006290728,0.02082209452589,0.08319799
-1.51,0,5,2,10,OAA_betareg,5,8,300637.2,0.352939612695333,0.959943006290728,0.02082209452589,0.08319799
-1.51,0,5,2,10,OAA_betareg,5,9,300637.2,0.352939612695333,0.959943006290728,0.02082209452589,0.08319799
-1.51,0,5,2,10,OAA_alternating_betareg,5,0,300637.2,0.352939612695333,0.959943006290728,0.02082209452589,0.08319799
-1.51,0,5,2,10,OAA_alternating_betareg,5,1,300637.2,0.352939612695333,0.959943006290728,0.02082209452589,0.08319799
-1.51,0,5,2,10,OAA_alternating_betareg,5,2,300637.2,0.352939612695333,0.959943006290728,0.02082209452589,0.08319799
-1.51,0,5,2,10,OAA_alternating_betareg,5,3,300637.2,0.352939612695333,0.959943006290728,0.02082209452589,0.08319799
-1.51,0,5,2,10,OAA_alternating_betareg,5,4,300637.2,0.352939612695333,0.959943006290728,0.02082209452589,0.08319799
-1.51,0,5,2,10,OAA_alternating_betareg,5,5,300637.2,0.352939612695333,0.959943006290728,0.02082209452589,0.08319799
-1.51,0,5,2,10,OAA_alternating_betareg,5,6,300637.2,0.352939612695333,0.959943006290728,0.02082209452589,0.08319799
-1.51,0,5,2,10,OAA_alternating_betareg,5,7,300637.2,0.352939612695333,0.959943006290728,0.02082209452589,0.08319799
-1.51,0,5,2,10,OAA_alternating_betareg,5,8,300637.2,0.352939612695333,0.959943006290728,0.02082209452589,0.08319799
-1.51,0,5,2,10,OAA_alternating_betareg,5,9,300637.2,0.352939612695333,0.959943006290728,0.02082209452589,0.08319799
-3.68,0,5,2,5,CAA_,5,0,38712.82,0.469055865823873,0.87062566400325,,
-3.68,0,5,2,5,CAA_,5,1,37839.17,0.487048080645615,0.930205667562482,,
-3.68,0,5,2,5,CAA_,5,2,38662.38,0.482582797459709,0.928464384064241,,
-3.68,0,5,2,5,CAA_,5,3,39448.52,0.499783035661287,0.881173466128051,,
-3.68,0,5,2,5,CAA_,5,4,38975.582,0.488756047911218,0.843931834999843,,
-3.68,0,5,2,5,CAA_,5,5,38438.35,0.46508043633178,0.867978483905803,,
-3.68,0,5,2,5,CAA_,5,6,38318.945,0.490913010316801,0.861196770343919,,
-3.68,0,5,2,5,CAA_,5,7,39052.246,0.473093438660407,0.854026805815777,,
-3.68,0,5,2,5,CAA_,5,8,38840.53,0.489365368473946,0.930524870355656,,
-3.68,0,5,2,5,CAA_,5,9,37683.36,0.515007967326513,0.89273150710975,,
-3.68,0,5,2,5,OAA_hotstart,5,0,115569.57,0.549145740583,0.920492804622535,0.008705221724814,0.043803185
-3.68,0,5,2,5,OAA_hotstart,5,1,115569.57,0.549145740583,0.920492804622535,0.008705221724814,0.043803185
-3.68,0,5,2,5,OAA_hotstart,5,2,115569.57,0.549145740583,0.920492804622535,0.008705221724814,0.043803185
-3.68,0,5,2,5,OAA_hotstart,5,3,115569.57,0.549145740583,0.920492804622535,0.008705221724814,0.043803185
-3.68,0,5,2,5,OAA_hotstart,5,4,115569.57,0.549145740583,0.920492804622535,0.008705221724814,0.043803185
-3.68,0,5,2,5,OAA_hotstart,5,5,115485.97,0.523784071519141,0.920747893171539,0.011571593959749,0.04150348
-3.68,0,5,2,5,OAA_hotstart,5,6,115485.97,0.523784071519141,0.920747893171539,0.011571593959749,0.04150348
-3.68,0,5,2,5,OAA_hotstart,5,7,115485.97,0.523784071519141,0.920747893171539,0.011571593959749,0.04150348
-3.68,0,5,2,5,OAA_hotstart,5,8,115485.97,0.523784071519141,0.920747893171539,0.011571593959749,0.04150348
-3.68,0,5,2,5,OAA_hotstart,5,9,115485.97,0.523784071519141,0.920747893171539,0.011571593959749,0.04150348
-3.68,0,5,2,5,OAA_alternating,5,0,115485.97,0.523784071519141,0.920747893171539,0.011571593959749,0.04150348
-3.68,0,5,2,5,OAA_alternating,5,1,115485.97,0.523784071519141,0.920747893171539,0.011571593959749,0.04150348
-3.68,0,5,2,5,OAA_alternating,5,2,115485.97,0.523784071519141,0.920747893171539,0.011571593959749,0.04150348
-3.68,0,5,2,5,OAA_alternating,5,3,115485.97,0.523784071519141,0.920747893171539,0.011571593959749,0.04150348
-3.68,0,5,2,5,OAA_alternating,5,4,115485.97,0.523784071519141,0.920747893171539,0.011571593959749,0.04150348
-3.68,0,5,2,5,OAA_alternating,5,5,115485.97,0.523784071519141,0.920747893171539,0.011571593959749,0.04150348
-3.68,0,5,2,5,OAA_alternating,5,6,115485.97,0.523784071519141,0.920747893171539,0.011571593959749,0.04150348
-3.68,0,5,2,5,OAA_alternating,5,7,115485.97,0.523784071519141,0.920747893171539,0.011571593959749,0.04150348
-3.68,0,5,2,5,OAA_alternating,5,8,115485.97,0.523784071519141,0.920747893171539,0.011571593959749,0.04150348
-3.68,0,5,2,5,OAA_alternating,5,9,115485.97,0.523784071519141,0.920747893171539,0.011571593959749,0.04150348
-3.68,0,5,2,5,OAA_betareg,5,0,114607.664,0.553487856919246,0.901219788109238,0.06914787428997,0.032984637
-3.68,0,5,2,5,OAA_betareg,5,1,113075.586,0.542477642368821,0.933673921700906,0.070757858030843,0.031894047
-3.68,0,5,2,5,OAA_betareg,5,2,113075.586,0.542477642368821,0.933673921700906,0.070757858030843,0.031894047
-3.68,0,5,2,5,OAA_betareg,5,3,113075.586,0.542477642368821,0.933673921700906,0.070757858030843,0.031894047
-3.68,0,5,2,5,OAA_betareg,5,4,113075.586,0.542477642368821,0.933673921700906,0.070757858030843,0.031894047
-3.68,0,5,2,5,OAA_betareg,5,5,113075.586,0.542477642368821,0.933673921700906,0.070757858030843,0.031894047
-3.68,0,5,2,5,OAA_betareg,5,6,113075.586,0.542477642368821,0.933673921700906,0.070757858030843,0.031894047
-3.68,0,5,2,5,OAA_betareg,5,7,112705.5,0.550493465088912,0.939740586539531,0.07356154014662,0.031373776
-3.68,0,5,2,5,OAA_betareg,5,8,112705.5,0.550493465088912,0.939740586539531,0.07356154014662,0.031373776
-3.68,0,5,2,5,OAA_betareg,5,9,112531.41,0.549638282604159,0.939373110974866,0.073592256117123,0.031342696
-3.68,0,5,2,5,OAA_alternating_betareg,5,0,112531.41,0.549638282604159,0.939373110974866,0.073592256117123,0.031342696
-3.68,0,5,2,5,OAA_alternating_betareg,5,1,112531.41,0.549638282604159,0.939373110974866,0.073592256117123,0.031342696
-3.68,0,5,2,5,OAA_alternating_betareg,5,2,112531.41,0.549638282604159,0.939373110974866,0.073592256117123,0.031342696
-3.68,0,5,2,5,OAA_alternating_betareg,5,3,112531.41,0.549638282604159,0.939373110974866,0.073592256117123,0.031342696
-3.68,0,5,2,5,OAA_alternating_betareg,5,4,112531.41,0.549638282604159,0.939373110974866,0.073592256117123,0.031342696
-3.68,0,5,2,5,OAA_alternating_betareg,5,5,112531.41,0.549638282604159,0.939373110974866,0.073592256117123,0.031342696
-3.68,0,5,2,5,OAA_alternating_betareg,5,6,112531.41,0.549638282604159,0.939373110974866,0.073592256117123,0.031342696
-3.68,0,5,2,5,OAA_alternating_betareg,5,7,112531.41,0.549638282604159,0.939373110974866,0.073592256117123,0.031342696
-3.68,0,5,2,5,OAA_alternating_betareg,5,8,112531.41,0.549638282604159,0.939373110974866,0.073592256117123,0.031342696
-3.68,0,5,2,5,OAA_alternating_betareg,5,9,112531.41,0.549638282604159,0.939373110974866,0.073592256117123,0.031342696
-2.25,0,5,2,5,CAA_,5,0,96064.66,0.410178291377802,0.842344912137115,,
-2.25,0,5,2,5,CAA_,5,1,95691.99,0.409729908132869,0.856531710234796,,
-2.25,0,5,2,5,CAA_,5,2,95313.445,0.408265442754811,0.936061842681126,,
-2.25,0,5,2,5,CAA_,5,3,95312.9,0.404455760859723,0.927980822434216,,
-2.25,0,5,2,5,CAA_,5,4,97122.945,0.394426072796961,0.843203842151799,,
-2.25,0,5,2,5,CAA_,5,5,95253.195,0.412210256046594,0.908846862003235,,
-2.25,0,5,2,5,CAA_,5,6,97176.016,0.397536237401207,0.843160567117399,,
-2.25,0,5,2,5,CAA_,5,7,95813.77,0.414768641625636,0.847603033654889,,
-2.25,0,5,2,5,CAA_,5,8,95231.195,0.433355918048776,0.848464324320291,,
-2.25,0,5,2,5,CAA_,5,9,95354.17,0.421163284368961,0.927214625518333,,
-2.25,0,5,2,5,OAA_hotstart,5,0,212284.75,0.452126350156085,0.851105170031624,0.05542079600192,0.068381995
-2.25,0,5,2,5,OAA_hotstart,5,1,211654.19,0.441544536778417,0.838781565734251,0.075763820076216,0.06703409
-2.25,0,5,2,5,OAA_hotstart,5,2,211654.19,0.441544536778417,0.838781565734251,0.075763820076216,0.06703409
-2.25,0,5,2,5,OAA_hotstart,5,3,211654.19,0.441544536778417,0.838781565734251,0.075763820076216,0.06703409
-2.25,0,5,2,5,OAA_hotstart,5,4,211654.19,0.441544536778417,0.838781565734251,0.075763820076216,0.06703409
-2.25,0,5,2,5,OAA_hotstart,5,5,211654.19,0.441544536778417,0.838781565734251,0.075763820076216,0.06703409
-2.25,0,5,2,5,OAA_hotstart,5,6,211654.19,0.441544536778417,0.838781565734251,0.075763820076216,0.06703409
-2.25,0,5,2,5,OAA_hotstart,5,7,211516.14,0.456611711235689,0.839362999362772,0.068313802258907,0.06595707
-2.25,0,5,2,5,OAA_hotstart,5,8,211516.14,0.456611711235689,0.839362999362772,0.068313802258907,0.06595707
-2.25,0,5,2,5,OAA_hotstart,5,9,211516.14,0.456611711235689,0.839362999362772,0.068313802258907,0.06595707
-2.25,0,5,2,5,OAA_alternating,5,0,211516.14,0.456611711235689,0.839362999362772,0.068313802258907,0.06595707
-2.25,0,5,2,5,OAA_alternating,5,1,211516.14,0.456611711235689,0.839362999362772,0.068313802258907,0.06595707
-2.25,0,5,2,5,OAA_alternating,5,2,211516.14,0.456611711235689,0.839362999362772,0.068313802258907,0.06595707
-2.25,0,5,2,5,OAA_alternating,5,3,211516.14,0.456611711235689,0.839362999362772,0.068313802258907,0.06595707
-2.25,0,5,2,5,OAA_alternating,5,4,211516.14,0.456611711235689,0.839362999362772,0.068313802258907,0.06595707
-2.25,0,5,2,5,OAA_alternating,5,5,211516.14,0.456611711235689,0.839362999362772,0.068313802258907,0.06595707
-2.25,0,5,2,5,OAA_alternating,5,6,211516.14,0.456611711235689,0.839362999362772,0.068313802258907,0.06595707
-2.25,0,5,2,5,OAA_alternating,5,7,211516.14,0.456611711235689,0.839362999362772,0.068313802258907,0.06595707
-2.25,0,5,2,5,OAA_alternating,5,8,211516.14,0.456611711235689,0.839362999362772,0.068313802258907,0.06595707
-2.25,0,5,2,5,OAA_alternating,5,9,211516.14,0.456611711235689,0.839362999362772,0.068313802258907,0.06595707
-2.25,0,5,2,5,OAA_betareg,5,0,209455.08,0.508978652326908,0.872690866287068,0.025434269396244,0.05821867
-2.25,0,5,2,5,OAA_betareg,5,1,209455.08,0.508978652326908,0.872690866287068,0.025434269396244,0.05821867
-2.25,0,5,2,5,OAA_betareg,5,2,209455.08,0.508978652326908,0.872690866287068,0.025434269396244,0.05821867
-2.25,0,5,2,5,OAA_betareg,5,3,209455.08,0.508978652326908,0.872690866287068,0.025434269396244,0.05821867
-2.25,0,5,2,5,OAA_betareg,5,4,209455.08,0.508978652326908,0.872690866287068,0.025434269396244,0.05821867
-2.25,0,5,2,5,OAA_betareg,5,5,209455.08,0.508978652326908,0.872690866287068,0.025434269396244,0.05821867
-2.25,0,5,2,5,OAA_betareg,5,6,209455.08,0.508978652326908,0.872690866287068,0.025434269396244,0.05821867
-2.25,0,5,2,5,OAA_betareg,5,7,209455.08,0.508978652326908,0.872690866287068,0.025434269396244,0.05821867
-2.25,0,5,2,5,OAA_betareg,5,8,209455.08,0.508978652326908,0.872690866287068,0.025434269396244,0.05821867
-2.25,0,5,2,5,OAA_betareg,5,9,209455.08,0.508978652326908,0.872690866287068,0.025434269396244,0.05821867
-2.25,0,5,2,5,OAA_alternating_betareg,5,0,209455.08,0.508978652326908,0.872690866287068,0.025434269396244,0.05821867
-2.25,0,5,2,5,OAA_alternating_betareg,5,1,209455.08,0.508978652326908,0.872690866287068,0.025434269396244,0.05821867
-2.25,0,5,2,5,OAA_alternating_betareg,5,2,209455.08,0.508978652326908,0.872690866287068,0.025434269396244,0.05821867
-2.25,0,5,2,5,OAA_alternating_betareg,5,3,209455.08,0.508978652326908,0.872690866287068,0.025434269396244,0.05821867
-2.25,0,5,2,5,OAA_alternating_betareg,5,4,209455.08,0.508978652326908,0.872690866287068,0.025434269396244,0.05821867
-2.25,0,5,2,5,OAA_alternating_betareg,5,5,209455.08,0.508978652326908,0.872690866287068,0.025434269396244,0.05821867
-2.25,0,5,2,5,OAA_alternating_betareg,5,6,209455.08,0.508978652326908,0.872690866287068,0.025434269396244,0.05821867
-2.25,0,5,2,5,OAA_alternating_betareg,5,7,209455.08,0.508978652326908,0.872690866287068,0.025434269396244,0.05821867
-2.25,0,5,2,5,OAA_alternating_betareg,5,8,209455.08,0.508978652326908,0.872690866287068,0.025434269396244,0.05821867
-2.25,0,5,2,5,OAA_alternating_betareg,5,9,209455.08,0.508978652326908,0.872690866287068,0.025434269396244,0.05821867
-1.51,0,5,1,5,CAA_,5,0,246948.81,0.483880238280385,0.964836894504831,,
-1.51,0,5,1,5,CAA_,5,1,249756.38,0.480445048239988,0.854539840265129,,
-1.51,0,5,1,5,CAA_,5,2,249205.47,0.477951029746048,0.915745187647601,,
-1.51,0,5,1,5,CAA_,5,3,249237.25,0.482079714821127,0.896413942877543,,
-1.51,0,5,1,5,CAA_,5,4,248143.78,0.47804497177208,0.939635410944143,,
-1.51,0,5,1,5,CAA_,5,5,247121.92,0.49026510965029,0.971951193363222,,
-1.51,0,5,1,5,CAA_,5,6,249408.89,0.481760495256927,0.911412274644401,,
-1.51,0,5,1,5,CAA_,5,7,250841.66,0.476726819570796,0.894499896517286,,
-1.51,0,5,1,5,CAA_,5,8,246933.02,0.483650446095057,0.965996435394591,,
-1.51,0,5,1,5,CAA_,5,9,247927.98,0.481371481423382,0.884757617154209,,
-1.51,0,5,1,5,OAA_hotstart,5,0,301097.94,0.475678805239755,0.935818646427424,0.096928985676635,0.09231293
-1.51,0,5,1,5,OAA_hotstart,5,1,300035.72,0.482748510293354,0.965648635586468,0.045813777108301,0.090909556
-1.51,0,5,1,5,OAA_hotstart,5,2,300035.72,0.482748510293354,0.965648635586468,0.045813777108301,0.090909556
-1.51,0,5,1,5,OAA_hotstart,5,3,300035.72,0.482748510293354,0.965648635586468,0.045813777108301,0.090909556
-1.51,0,5,1,5,OAA_hotstart,5,4,300035.72,0.482748510293354,0.965648635586468,0.045813777108301,0.090909556
-1.51,0,5,1,5,OAA_hotstart,5,5,299148,0.489659901980988,0.96270540116109,0.048448279816903,0.077857606
-1.51,0,5,1,5,OAA_hotstart,5,6,299148,0.489659901980988,0.96270540116109,0.048448279816903,0.077857606
-1.51,0,5,1,5,OAA_hotstart,5,7,299148,0.489659901980988,0.96270540116109,0.048448279816903,0.077857606
-1.51,0,5,1,5,OAA_hotstart,5,8,299148,0.489659901980988,0.96270540116109,0.048448279816903,0.077857606
-1.51,0,5,1,5,OAA_hotstart,5,9,299148,0.489659901980988,0.96270540116109,0.048448279816903,0.077857606
-1.51,0,5,1,5,OAA_alternating,5,0,299148,0.489659901980988,0.96270540116109,0.048448279816903,0.077857606
-1.51,0,5,1,5,OAA_alternating,5,1,299148,0.489659901980988,0.96270540116109,0.048448279816903,0.077857606
-1.51,0,5,1,5,OAA_alternating,5,2,299148,0.489659901980988,0.96270540116109,0.048448279816903,0.077857606
-1.51,0,5,1,5,OAA_alternating,5,3,299148,0.489659901980988,0.96270540116109,0.048448279816903,0.077857606
-1.51,0,5,1,5,OAA_alternating,5,4,299148,0.489659901980988,0.96270540116109,0.048448279816903,0.077857606
-1.51,0,5,1,5,OAA_alternating,5,5,299148,0.489659901980988,0.96270540116109,0.048448279816903,0.077857606
-1.51,0,5,1,5,OAA_alternating,5,6,299148,0.489659901980988,0.96270540116109,0.048448279816903,0.077857606
-1.51,0,5,1,5,OAA_alternating,5,7,299148,0.489659901980988,0.96270540116109,0.048448279816903,0.077857606
-1.51,0,5,1,5,OAA_alternating,5,8,299148,0.489659901980988,0.96270540116109,0.048448279816903,0.077857606
-1.51,0,5,1,5,OAA_alternating,5,9,299148,0.489659901980988,0.96270540116109,0.048448279816903,0.077857606
-1.51,0,5,1,5,OAA_betareg,5,0,297608.84,0.435257512577821,0.945508861123266,0.032993523574111,0.07868717
-1.51,0,5,1,5,OAA_betareg,5,1,297583.8,0.447761750109798,0.951433953355135,0.029111490336325,0.078380756
-1.51,0,5,1,5,OAA_betareg,5,2,297348.8,0.443792985081847,0.940493266193991,0.032195909860973,0.071477085
-1.51,0,5,1,5,OAA_betareg,5,3,296958.56,0.416435019035439,0.951500479272827,0.037799884080971,0.06744002
-1.51,0,5,1,5,OAA_betareg,5,4,296958.56,0.416435019035439,0.951500479272827,0.037799884080971,0.06744002
-1.51,0,5,1,5,OAA_betareg,5,5,296958.56,0.416435019035439,0.951500479272827,0.037799884080971,0.06744002
-1.51,0,5,1,5,OAA_betareg,5,6,296958.56,0.416435019035439,0.951500479272827,0.037799884080971,0.06744002
-1.51,0,5,1,5,OAA_betareg,5,7,296958.56,0.416435019035439,0.951500479272827,0.037799884080971,0.06744002
-1.51,0,5,1,5,OAA_betareg,5,8,296958.56,0.416435019035439,0.951500479272827,0.037799884080971,0.06744002
-1.51,0,5,1,5,OAA_betareg,5,9,296958.56,0.416435019035439,0.951500479272827,0.037799884080971,0.06744002
-1.51,0,5,1,5,OAA_alternating_betareg,5,0,296958.56,0.416435019035439,0.951500479272827,0.037799884080971,0.06744002
-1.51,0,5,1,5,OAA_alternating_betareg,5,1,296958.56,0.416435019035439,0.951500479272827,0.037799884080971,0.06744002
-1.51,0,5,1,5,OAA_alternating_betareg,5,2,296958.56,0.416435019035439,0.951500479272827,0.037799884080971,0.06744002
-1.51,0,5,1,5,OAA_alternating_betareg,5,3,296958.56,0.416435019035439,0.951500479272827,0.037799884080971,0.06744002
-1.51,0,5,1,5,OAA_alternating_betareg,5,4,296958.56,0.416435019035439,0.951500479272827,0.037799884080971,0.06744002
-1.51,0,5,1,5,OAA_alternating_betareg,5,5,296958.56,0.416435019035439,0.951500479272827,0.037799884080971,0.06744002
-1.51,0,5,1,5,OAA_alternating_betareg,5,6,296958.56,0.416435019035439,0.951500479272827,0.037799884080971,0.06744002
-1.51,0,5,1,5,OAA_alternating_betareg,5,7,296958.56,0.416435019035439,0.951500479272827,0.037799884080971,0.06744002
-1.51,0,5,1,5,OAA_alternating_betareg,5,8,296958.56,0.416435019035439,0.951500479272827,0.037799884080971,0.06744002
-1.51,0,5,1,5,OAA_alternating_betareg,5,9,296958.56,0.416435019035439,0.951500479272827,0.037799884080971,0.06744002
-2.97,0,5,2,1,CAA_,5,0,64149.48,0.223963745398963,0.67562811514893,,
-2.97,0,5,2,1,CAA_,5,1,63563.105,0.221220823533,0.656348812271514,,
-2.97,0,5,2,1,CAA_,5,2,65565.81,0.217796648776631,0.732305944754632,,
-2.97,0,5,2,1,CAA_,5,3,65544.39,0.213445194061781,0.746576680549701,,
-2.97,0,5,2,1,CAA_,5,4,71070.945,0.227156017311279,0.736911654472566,,
-2.97,0,5,2,1,CAA_,5,5,64475.367,0.215586423956844,0.69700538215883,,
-2.97,0,5,2,1,CAA_,5,6,63716.703,0.224925460207347,0.686039414351742,,
-2.97,0,5,2,1,CAA_,5,7,65044.543,0.214962888695967,0.725961250457452,,
-2.97,0,5,2,1,CAA_,5,8,62949.07,0.224340234734967,0.680232355753425,,
-2.97,0,5,2,1,CAA_,5,9,64388.723,0.22395936909144,0.694989911018804,,
-2.97,0,5,2,1,OAA_hotstart,5,0,163278.94,0.296309733411281,0.733581177599376,0.044145400926473,0.040622145
-2.97,0,5,2,1,OAA_hotstart,5,1,163278.94,0.296309733411281,0.733581177599376,0.044145400926473,0.040622145
-2.97,0,5,2,1,OAA_hotstart,5,2,163278.94,0.296309733411281,0.733581177599376,0.044145400926473,0.040622145
-2.97,0,5,2,1,OAA_hotstart,5,3,163278.94,0.296309733411281,0.733581177599376,0.044145400926473,0.040622145
-2.97,0,5,2,1,OAA_hotstart,5,4,163278.94,0.296309733411281,0.733581177599376,0.044145400926473,0.040622145
-2.97,0,5,2,1,OAA_hotstart,5,5,163278.94,0.296309733411281,0.733581177599376,0.044145400926473,0.040622145
-2.97,0,5,2,1,OAA_hotstart,5,6,162419.94,0.304280246421733,0.689296522910951,0.046819134712496,0.03697064
-2.97,0,5,2,1,OAA_hotstart,5,7,162419.94,0.304280246421733,0.689296522910951,0.046819134712496,0.03697064
-2.97,0,5,2,1,OAA_hotstart,5,8,162419.94,0.304280246421733,0.689296522910951,0.046819134712496,0.03697064
-2.97,0,5,2,1,OAA_hotstart,5,9,162419.94,0.304280246421733,0.689296522910951,0.046819134712496,0.03697064
-2.97,0,5,2,1,OAA_alternating,5,0,162419.94,0.304280246421733,0.689296522910951,0.046819134712496,0.03697064
-2.97,0,5,2,1,OAA_alternating,5,1,162419.94,0.304280246421733,0.689296522910951,0.046819134712496,0.03697064
-2.97,0,5,2,1,OAA_alternating,5,2,162419.94,0.304280246421733,0.689296522910951,0.046819134712496,0.03697064
-2.97,0,5,2,1,OAA_alternating,5,3,162419.94,0.304280246421733,0.689296522910951,0.046819134712496,0.03697064
-2.97,0,5,2,1,OAA_alternating,5,4,162419.94,0.304280246421733,0.689296522910951,0.046819134712496,0.03697064
-2.97,0,5,2,1,OAA_alternating,5,5,162419.94,0.304280246421733,0.689296522910951,0.046819134712496,0.03697064
-2.97,0,5,2,1,OAA_alternating,5,6,162419.94,0.304280246421733,0.689296522910951,0.046819134712496,0.03697064
-2.97,0,5,2,1,OAA_alternating,5,7,162419.94,0.304280246421733,0.689296522910951,0.046819134712496,0.03697064
-2.97,0,5,2,1,OAA_alternating,5,8,162419.94,0.304280246421733,0.689296522910951,0.046819134712496,0.03697064
-2.97,0,5,2,1,OAA_alternating,5,9,162419.94,0.304280246421733,0.689296522910951,0.046819134712496,0.03697064
-2.97,0,5,2,1,OAA_betareg,5,0,161852.28,0.294356542521201,0.732240585334261,0.054527548710964,0.04114898
-2.97,0,5,2,1,OAA_betareg,5,1,161852.28,0.294356542521201,0.732240585334261,0.054527548710964,0.04114898
-2.97,0,5,2,1,OAA_betareg,5,2,161852.28,0.294356542521201,0.732240585334261,0.054527548710964,0.04114898
-2.97,0,5,2,1,OAA_betareg,5,3,161852.28,0.294356542521201,0.732240585334261,0.054527548710964,0.04114898
-2.97,0,5,2,1,OAA_betareg,5,4,161771.1,0.303034471234015,0.712990125151529,0.047897934897703,0.041806042
-2.97,0,5,2,1,OAA_betareg,5,5,161771.1,0.303034471234015,0.712990125151529,0.047897934897703,0.041806042
-2.97,0,5,2,1,OAA_betareg,5,6,161771.1,0.303034471234015,0.712990125151529,0.047897934897703,0.041806042
-2.97,0,5,2,1,OAA_betareg,5,7,161771.1,0.303034471234015,0.712990125151529,0.047897934897703,0.041806042
-2.97,0,5,2,1,OAA_betareg,5,8,161771.1,0.303034471234015,0.712990125151529,0.047897934897703,0.041806042
-2.97,0,5,2,1,OAA_betareg,5,9,161771.1,0.303034471234015,0.712990125151529,0.047897934897703,0.041806042
-2.97,0,5,2,1,OAA_alternating_betareg,5,0,161771.1,0.303034471234015,0.712990125151529,0.047897934897703,0.041806042
-2.97,0,5,2,1,OAA_alternating_betareg,5,1,161771.1,0.303034471234015,0.712990125151529,0.047897934897703,0.041806042
-2.97,0,5,2,1,OAA_alternating_betareg,5,2,161771.1,0.303034471234015,0.712990125151529,0.047897934897703,0.041806042
-2.97,0,5,2,1,OAA_alternating_betareg,5,3,161771.1,0.303034471234015,0.712990125151529,0.047897934897703,0.041806042
-2.97,0,5,2,1,OAA_alternating_betareg,5,4,161771.1,0.303034471234015,0.712990125151529,0.047897934897703,0.041806042
-2.97,0,5,2,1,OAA_alternating_betareg,5,5,161771.1,0.303034471234015,0.712990125151529,0.047897934897703,0.041806042
-2.97,0,5,2,1,OAA_alternating_betareg,5,6,161771.1,0.303034471234015,0.712990125151529,0.047897934897703,0.041806042
-2.97,0,5,2,1,OAA_alternating_betareg,5,7,161771.1,0.303034471234015,0.712990125151529,0.047897934897703,0.041806042
-2.97,0,5,2,1,OAA_alternating_betareg,5,8,161771.1,0.303034471234015,0.712990125151529,0.047897934897703,0.041806042
